# k re_decimal im_decimal
0 0.000000000000 0.000000000000
1 0.000000000000 0.000000000000
2 0.000000000000 0.000000000000
3 0.042083740234 -0.000427246094
4 0.000000000000 0.000000000000
5 0.000000000000 0.000000000000
6 0.000000000000 0.000000000000
7 0.047058105469 -0.000061035156
8 0.000000000000 0.000000000000
9 0.000000000000 0.000000000000
10 0.000000000000 0.000000000000
11 -0.007141113281 -0.000030517578
12 0.000000000000 0.000000000000
13 0.000000000000 0.000000000000
14 0.000000000000 0.000000000000
15 -0.106964111328 -0.000091552734
16 0.000000000000 0.000000000000
17 0.000000000000 0.000000000000
18 0.000000000000 0.000000000000
19 0.023437500000 0.000000000000
20 0.000000000000 0.000000000000
21 0.000000000000 0.000000000000
22 0.000000000000 0.000000000000
23 -0.032470703125 -0.000030517578
24 0.000000000000 0.000000000000
25 0.000000000000 0.000000000000
26 0.000000000000 0.000000000000
27 0.051696777344 -0.000030517578
28 0.000000000000 0.000000000000
29 0.000000000000 0.000000000000
30 0.000000000000 0.000000000000
31 31.948516845703 -0.000030517578
32 0.000000000000 0.000000000000
33 0.000000000000 0.000000000000
34 0.000000000000 0.000000000000
35 0.013366699219 0.000030517578
36 0.000000000000 0.000000000000
37 0.000000000000 0.000000000000
38 0.000000000000 0.000000000000
39 0.044769287109 0.000030517578
40 0.000000000000 0.000000000000
41 0.000000000000 0.000000000000
42 0.000000000000 0.000000000000
43 0.001647949219 0.000091552734
44 0.000000000000 0.000000000000
45 0.000000000000 0.000000000000
46 0.000000000000 0.000000000000
47 0.075134277344 0.000061035156
48 0.000000000000 0.000000000000
49 0.000000000000 0.000000000000
50 0.000000000000 0.000000000000
51 0.032379150391 0.000030517578
52 0.000000000000 0.000000000000
53 0.000000000000 0.000000000000
54 0.000000000000 0.000000000000
55 -0.021301269531 0.000000000000
56 0.000000000000 0.000000000000
57 0.000000000000 0.000000000000
58 0.000000000000 0.000000000000
59 -0.057830810547 0.000030517578
60 0.000000000000 0.000000000000
61 0.000000000000 0.000000000000
62 0.000000000000 0.000000000000
63 0.016998291016 -0.000030517578
64 0.000000000000 0.000000000000
65 0.000000000000 0.000000000000
66 0.000000000000 0.000000000000
67 0.005340576172 0.000000000000
68 0.000000000000 0.000000000000
69 0.000000000000 0.000000000000
70 0.000000000000 0.000000000000
71 -0.031311035156 0.000000000000
72 0.000000000000 0.000000000000
73 0.000000000000 0.000000000000
74 0.000000000000 0.000000000000
75 0.008056640625 0.000030517578
76 0.000000000000 0.000000000000
77 0.000000000000 0.000000000000
78 0.000000000000 0.000000000000
79 -0.018768310547 0.000030517578
80 0.000000000000 0.000000000000
81 0.000000000000 0.000000000000
82 0.000000000000 0.000000000000
83 0.002380371094 0.000061035156
84 0.000000000000 0.000000000000
85 0.000000000000 0.000000000000
86 0.000000000000 0.000000000000
87 -0.011413574219 0.000030517578
88 0.000000000000 0.000000000000
89 0.000000000000 0.000000000000
90 0.000000000000 0.000000000000
91 0.004943847656 0.000091552734
92 0.000000000000 0.000000000000
93 0.000000000000 0.000000000000
94 0.000000000000 0.000000000000
95 0.007843017578 0.000030517578
96 0.000000000000 0.000000000000
97 0.000000000000 0.000000000000
98 0.000000000000 0.000000000000
99 0.020629882812 0.000030517578
100 0.000000000000 0.000000000000
101 0.000000000000 0.000000000000
102 0.000000000000 0.000000000000
103 0.081085205078 0.000030517578
104 0.000000000000 0.000000000000
105 0.000000000000 0.000000000000
106 0.000000000000 0.000000000000
107 -0.033203125000 0.000030517578
108 0.000000000000 0.000000000000
109 0.000000000000 0.000000000000
110 0.000000000000 0.000000000000
111 -0.034851074219 0.000000000000
112 0.000000000000 0.000000000000
113 0.000000000000 0.000000000000
114 0.000000000000 0.000000000000
115 0.006622314453 0.000030517578
116 0.000000000000 0.000000000000
117 0.000000000000 0.000000000000
118 0.000000000000 0.000000000000
119 -0.045166015625 0.000000000000
120 0.000000000000 0.000000000000
121 0.000000000000 0.000000000000
122 0.000000000000 0.000000000000
123 -0.024078369141 0.000030517578
124 0.000000000000 0.000000000000
125 0.000000000000 0.000000000000
126 0.000000000000 0.000000000000
127 -0.009490966797 0.000030517578
