# k re_decimal im_decimal
0 0.750000000000 -0.902343750000
1 -0.056304931641 -2.810089111328
2 2.009704589844 0.529663085938
3 -0.634307861328 2.893341064453
4 2.783142089844 -2.524139404297
5 10.336730957031 0.457519531250
6 -0.563079833984 3.563568115234
7 -2.789794921875 0.734039306641
8 -5.384887695312 -4.823669433594
9 0.959960937500 -8.590026855469
10 1.190246582031 -4.012298583984
11 4.664886474609 -1.044555664062
12 -3.203125000000 -0.711212158203
13 -0.504943847656 -4.604156494141
14 -4.824676513672 -3.619934082031
15 -1.175109863281 3.056335449219
16 4.651733398438 -3.937835693359
17 1.270843505859 -1.246246337891
18 2.616210937500 0.051086425781
19 -2.387084960938 -1.652954101562
20 3.745910644531 1.472625732422
21 -2.042755126953 2.362091064453
22 -3.887451171875 1.017639160156
23 -0.995330810547 -7.554870605469
24 -3.445739746094 0.026428222656
25 0.573699951172 -5.085601806641
26 4.610260009766 2.277465820312
27 1.621246337891 -3.728393554688
28 -0.145904541016 3.973175048828
29 -3.719696044922 -0.949920654297
30 -1.577606201172 1.974182128906
31 2.767974853516 -1.276885986328
32 2.308593750000 -5.023437500000
33 -0.801544189453 1.637054443359
34 6.110076904297 2.170806884766
35 -2.425170898438 0.894042968750
36 2.094909667969 -1.081207275391
37 0.331756591797 4.524261474609
38 1.105255126953 1.499908447266
39 2.040435791016 -2.534790039062
40 4.315246582031 5.149047851562
41 0.372924804688 -0.394653320312
42 -1.658966064453 -2.245910644531
43 0.703735351562 2.659576416016
44 1.794464111328 -3.126647949219
45 -0.455383300781 -5.231536865234
46 -4.960632324219 3.967498779297
47 5.822448730469 4.184143066406
48 -0.076629638672 -3.007171630859
49 -1.926818847656 -3.332611083984
50 5.308227539062 -2.125610351562
51 -6.870391845703 1.989593505859
52 0.692169189453 -6.279327392578
53 -2.216156005859 -3.489196777344
54 0.421386718750 -3.263946533203
55 -4.458465576172 -1.512145996094
56 -4.767181396484 -4.489105224609
57 -3.828613281250 2.257049560547
58 5.226928710938 -0.779876708984
59 -2.034606933594 5.540557861328
60 -2.532989501953 -4.061981201172
61 0.338470458984 -1.380401611328
62 0.132263183594 6.233947753906
63 -0.543731689453 -5.742614746094
64 3.148437500000 -5.824218750000
65 -1.723236083984 4.721832275391
66 -2.512634277344 3.351745605469
67 -1.040985107422 0.977935791016
68 -2.756530761719 -2.938568115234
69 -3.003906250000 -1.078491210938
70 1.930450439453 1.529998779297
71 -0.036193847656 0.302520751953
72 -7.019714355469 1.189208984375
73 2.766235351562 -4.339416503906
74 -6.311462402344 -0.194854736328
75 0.332855224609 1.897155761719
76 5.732482910156 2.471771240234
77 4.206298828125 3.600738525391
78 1.048370361328 -1.964721679688
79 0.084960937500 5.457397460938
80 -0.292358398438 -3.015289306641
81 -6.806488037109 1.145050048828
82 4.295898437500 1.500366210938
83 2.344421386719 -1.187744140625
84 4.323059082031 0.061126708984
85 2.306549072266 -4.415008544922
86 -6.384887695312 2.085876464844
87 3.106170654297 4.630310058594
88 -1.936767578125 4.033569335938
89 3.220123291016 1.398345947266
90 4.188751220703 -1.875793457031
91 2.724761962891 1.548034667969
92 0.294281005859 0.052764892578
93 3.405364990234 0.043365478516
94 0.094024658203 2.926391601562
95 -3.221710205078 1.325469970703
96 -2.128906250000 1.250000000000
97 -1.422454833984 -0.461761474609
98 -0.057464599609 0.381134033203
99 -7.017211914062 2.933166503906
100 0.218933105469 -0.556915283203
101 1.105438232422 1.507598876953
102 2.979888916016 -3.407684326172
103 1.849151611328 1.479919433594
104 -1.020019531250 -2.077087402344
105 1.074462890625 6.029663085938
106 5.516265869141 -2.463317871094
107 1.650085449219 0.009552001953
108 2.974273681641 -0.333618164062
109 -0.994262695312 -0.698150634766
110 5.852905273438 -0.746612548828
111 -3.954833984375 1.424194335938
112 -0.767120361328 0.522796630859
113 2.129089355469 2.517425537109
114 -2.544189453125 -2.147033691406
115 1.102996826172 1.664337158203
116 1.710906982422 9.002655029297
117 -0.665069580078 -4.029907226562
118 -0.024658203125 -3.687713623047
119 -3.298004150391 -6.634338378906
120 0.102813720703 -1.383392333984
121 -6.023559570312 2.250274658203
122 0.387145996094 1.207427978516
123 -1.374389648438 0.816802978516
124 -3.663482666016 0.766998291016
125 -0.706756591797 -1.440093994141
126 0.033447265625 -0.108398437500
127 -4.808807373047 0.575866699219
