# k re_decimal im_decimal
0 0.000000000000 0.000000000000
1 31.948364257812 -0.000457763672
2 0.000000000000 0.000000000000
3 0.000000000000 0.000000000000
4 0.000000000000 0.000000000000
5 0.051666259766 -0.000091552734
6 0.000000000000 0.000000000000
7 0.000000000000 0.000000000000
8 0.000000000000 0.000000000000
9 -0.032653808594 -0.000061035156
10 0.000000000000 0.000000000000
11 0.000000000000 0.000000000000
12 0.000000000000 0.000000000000
13 0.023468017578 -0.000091552734
14 0.000000000000 0.000000000000
15 0.000000000000 0.000000000000
16 0.000000000000 0.000000000000
17 -0.106842041016 0.000030517578
18 0.000000000000 0.000000000000
19 0.000000000000 0.000000000000
20 0.000000000000 0.000000000000
21 -0.006866455078 0.000000000000
22 0.000000000000 0.000000000000
23 0.000000000000 0.000000000000
24 0.000000000000 0.000000000000
25 0.047271728516 0.000030517578
26 0.000000000000 0.000000000000
27 0.000000000000 0.000000000000
28 0.000000000000 0.000000000000
29 0.042480468750 0.000000000000
30 0.000000000000 0.000000000000
31 0.000000000000 0.000000000000
32 0.000000000000 0.000000000000
33 -0.009277343750 0.000030517578
34 0.000000000000 0.000000000000
35 0.000000000000 0.000000000000
36 0.000000000000 0.000000000000
37 -0.024383544922 0.000030517578
38 0.000000000000 0.000000000000
39 0.000000000000 0.000000000000
40 0.000000000000 0.000000000000
41 -0.045104980469 0.000061035156
42 0.000000000000 0.000000000000
43 0.000000000000 0.000000000000
44 0.000000000000 0.000000000000
45 0.006439208984 0.000030517578
46 0.000000000000 0.000000000000
47 0.000000000000 0.000000000000
48 0.000000000000 0.000000000000
49 -0.034942626953 0.000030517578
50 0.000000000000 0.000000000000
51 0.000000000000 0.000000000000
52 0.000000000000 0.000000000000
53 -0.033020019531 0.000000000000
54 0.000000000000 0.000000000000
55 0.000000000000 0.000000000000
56 0.000000000000 0.000000000000
57 0.080932617188 0.000030517578
58 0.000000000000 0.000000000000
59 0.000000000000 0.000000000000
60 0.000000000000 0.000000000000
61 0.020538330078 0.000000000000
62 0.000000000000 0.000000000000
63 0.000000000000 0.000000000000
64 0.000000000000 0.000000000000
65 0.007446289062 0.000030517578
66 0.000000000000 0.000000000000
67 0.000000000000 0.000000000000
68 0.000000000000 0.000000000000
69 0.004791259766 0.000030517578
70 0.000000000000 0.000000000000
71 0.000000000000 0.000000000000
72 0.000000000000 0.000000000000
73 -0.011535644531 0.000061035156
74 0.000000000000 0.000000000000
75 0.000000000000 0.000000000000
76 0.000000000000 0.000000000000
77 0.002471923828 0.000030517578
78 0.000000000000 0.000000000000
79 0.000000000000 0.000000000000
80 0.000000000000 0.000000000000
81 -0.018768310547 0.000030517578
82 0.000000000000 0.000000000000
83 0.000000000000 0.000000000000
84 0.000000000000 0.000000000000
85 0.008087158203 0.000000000000
86 0.000000000000 0.000000000000
87 0.000000000000 0.000000000000
88 0.000000000000 0.000000000000
89 -0.031341552734 0.000030517578
90 0.000000000000 0.000000000000
91 0.000000000000 0.000000000000
92 0.000000000000 0.000000000000
93 0.005371093750 0.000000000000
94 0.000000000000 0.000000000000
95 0.000000000000 0.000000000000
96 0.000000000000 0.000000000000
97 0.017089843750 0.000030517578
98 0.000000000000 0.000000000000
99 0.000000000000 0.000000000000
100 0.000000000000 0.000000000000
101 -0.057830810547 0.000030517578
102 0.000000000000 0.000000000000
103 0.000000000000 0.000000000000
104 0.000000000000 0.000000000000
105 -0.021301269531 0.000061035156
106 0.000000000000 0.000000000000
107 0.000000000000 0.000000000000
108 0.000000000000 0.000000000000
109 0.032440185547 0.000030517578
110 0.000000000000 0.000000000000
111 0.000000000000 0.000000000000
112 0.000000000000 0.000000000000
113 0.074859619141 0.000030517578
114 0.000000000000 0.000000000000
115 0.000000000000 0.000000000000
116 0.000000000000 0.000000000000
117 0.001647949219 0.000000000000
118 0.000000000000 0.000000000000
119 0.000000000000 0.000000000000
120 0.000000000000 0.000000000000
121 0.044982910156 0.000030517578
122 0.000000000000 0.000000000000
123 0.000000000000 0.000000000000
124 0.000000000000 0.000000000000
125 0.013519287109 0.000000000000
126 0.000000000000 0.000000000000
127 0.000000000000 0.000000000000
