# k re_decimal im_decimal
0 0.628906250000 -1.515625000000
1 1.511023674449 -0.935069385211
2 0.589690657860 -0.648562666080
3 -2.388906405397 0.959579633533
4 1.654417049226 -0.728934602312
5 0.810600391958 0.501776288441
6 -0.992412492455 -0.326557195446
7 1.045611297415 -1.560932574701
8 0.664821180731 -0.588928023487
9 0.562827520211 -1.743593953006
10 0.044876694718 0.009023119543
11 0.986466552595 -2.063480132571
12 -1.368093291678 -2.020442981807
13 -0.288869394823 2.667874834548
14 -0.885949800586 -0.114748831226
15 1.095271362046 -0.082249919859
16 0.091069173824 0.945455390338
17 -0.545185205684 -0.773962654597
18 -1.435945877343 -0.418425980087
19 -0.482520492760 0.766126109050
20 0.025316290898 0.524350255396
21 -0.512435449771 -2.133419399230
22 2.394160692269 1.513401541621
23 1.854238257723 -1.121305524719
24 -4.987159979187 -1.959730713894
25 -3.457999526398 -1.667881527271
26 -0.306695991951 -0.708812993388
27 -0.755697464317 2.991660515154
28 0.383359962618 -2.164941574707
29 0.394980475054 0.273753015830
30 3.877369601346 -3.918201649376
31 -2.029382436556 0.007687291382
32 -0.691406250000 1.648437500000
33 3.744286613160 -0.420065617246
34 1.188232058014 -1.169676134522
35 1.214866038585 0.449621084942
36 -0.942261907072 1.284665046829
37 -3.020679208719 1.203211135382
38 0.303019562699 3.593599041929
39 0.188896620798 0.378537450986
40 -0.000972328883 -0.001281837256
41 -0.005418756756 0.005238523930
42 0.012533002274 -0.010884336899
43 -0.005947125913 -0.021573616025
44 -0.006195077297 0.016821229310
45 0.022879030657 -0.019435149463
46 0.013576423680 0.013847690710
47 0.004490767352 0.001554653487
48 -0.017195391615 0.003743630624
49 -0.003903991347 -0.006291102475
50 0.005756697267 -0.003917033100
51 -0.003248725172 0.005400184269
52 -0.010086291647 0.008548221170
53 0.012042993992 -0.019817736301
54 -0.014969957099 -0.007456793126
55 0.018122853419 -0.002666889830
56 1.670842125419 1.621566316776
57 -0.047002876266 -2.085557170970
58 -2.298029349725 -1.409403600749
59 -0.572489113224 0.167936517450
60 0.117722131219 -2.855286203706
61 0.499541194793 0.292681617646
62 -1.793534553095 -0.861392227162
63 -2.007322390150 2.237433497334
64 0.347656250000 1.765625000000
65 -0.843092927048 -4.957330555735
66 0.434380535303 0.084086319051
67 1.390159539564 -2.967577867797
68 -3.006421858136 2.030521723883
69 0.462078729948 0.295032633648
70 2.245826804127 0.999342053136
71 -0.568062376571 -1.969071012171
72 -1.484106949392 3.336886117813
73 0.005148504929 -0.004648807563
74 0.001347084126 -0.006196068086
75 -0.017037959783 0.000963124424
76 0.007221530873 -0.024931232620
77 -0.000521412587 0.009370442814
78 -0.017239366656 0.006065879888
79 0.010166362716 -0.005461636753
80 0.002680826176 -0.015767890338
81 -0.018366145044 0.016153640029
82 -0.019229834788 -0.019622168279
83 -0.004640397311 0.008559595770
84 -0.000177794019 -0.000508390503
85 0.001392020854 -0.004486982505
86 0.001983089848 0.002534530995
87 -0.003202295807 -0.005165925228
88 -0.016001935182 -0.002860880943
89 0.858456158175 -0.399899936582
90 1.603037037147 -0.613337950462
91 0.479311302356 0.110652318994
92 -0.172154080767 -0.544795156825
93 -0.458434556389 1.385274566181
94 1.906952383905 -0.560668600200
95 -4.125040256451 -0.257623802420
96 -0.253906250000 -1.210937500000
97 0.051529330600 -0.960763407973
98 -2.602179050676 -2.302058478756
99 0.633728903811 0.965567332926
100 -1.212261173078 -2.067082230262
101 1.587154993207 -1.382682715864
102 -0.208314625119 0.665102377724
103 1.223836359414 0.738881074115
104 2.242133097544 -0.731051257071
105 0.684895202111 -3.695279209349
106 -1.613092551445 0.770176864677
107 -2.795970563928 0.465144600829
108 3.209000123887 -2.614427602306
109 -0.192025754083 1.410254203243
110 -1.277161157964 -1.279011207672
111 0.263645652202 -2.055033080334
112 -0.326554608385 0.191568869376
113 1.568720273365 -0.330357394611
114 0.053445243811 0.383125186762
115 0.029229070707 -2.941580991609
116 -1.289774316172 3.323439975800
117 0.880651401637 -1.112487962604
118 -1.892744554841 -2.794215652944
119 1.221627667825 1.145235918270
120 2.816694788950 -0.612099721939
121 -2.795010112261 0.593284491140
122 -4.533126354593 -0.623014079625
123 1.134225971067 -0.104644063734
124 4.672888701144 0.458003522662
125 -1.844263191926 -1.375874724275
126 -2.285562050058 1.255859041149
127 1.090573423746 -0.867173865163
